id,name,canteen,shop,location,category,price,original_price,price_dinein,price_takeout,delivery_available,addon_only,min_order,delivery_fee,package_fee,delivery_start,portion_g,kcal,protein_g,fat_g,carbs_g,fiber_g,sodium_mg,sugar_g,oil_level,is_fried,is_drink,tags,estimate_note,external_price_note,source_note,available_breakfast,available_lunch,available_dinner,dinein_available,takeout_available,item_role,component_type,standalone_allowed,meal_anchor,complete_meal,shop_mode,bundle_group,provides_group,requires_group,choice_group,choice_min,choice_max,package_fee_per_order,delivery_fee_per_order,rule_note,preference_categories,is_light,light_anchor,soup_meal,soup_priority,counts_for_preference,auto_attach_scope,auto_attach_value,movement_counted
D0369,鸡蛋瘦肉肠粉,一饭,石磨肠粉,一饭,主食,7.0,7.0,7.0,7.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0370,香菇瘦肉肠粉,一饭,石磨肠粉,一饭,主食,7.0,7.0,7.0,7.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0371,香菇鸡蛋肠粉,一饭,石磨肠粉,一饭,主食,7.0,7.0,7.0,7.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,1,1,0,0,1,,,1
D0372,腊肠肠粉,一饭,石磨肠粉,一饭,主食,7.0,7.0,7.0,7.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0373,腊肠玉米肠粉,一饭,石磨肠粉,一饭,主食,8.0,8.0,8.0,8.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蔬菜;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,1,1,0,0,1,,,1
D0374,腊肠鸡蛋肠粉,一饭,石磨肠粉,一饭,主食,8.0,8.0,8.0,8.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,1,1,0,0,1,,,1
D0375,腊肠瘦肉肠粉,一饭,石磨肠粉,一饭,主食,8.0,8.0,8.0,8.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0376,香菇腊肠肠粉,一饭,石磨肠粉,一饭,主食,8.0,8.0,8.0,8.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0377,虾仁腊肠肠粉,一饭,石磨肠粉,一饭,主食,13.0,13.0,13.0,13.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0378,虾仁玉米肠粉,一饭,石磨肠粉,一饭,主食,13.0,13.0,13.0,13.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蔬菜;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,1,1,0,0,1,,,1
D0379,虾仁瘦肉肠粉,一饭,石磨肠粉,一饭,主食,13.0,13.0,13.0,13.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0380,虾仁鸡蛋肠粉,一饭,石磨肠粉,一饭,主食,13.0,13.0,13.0,13.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,1,1,0,0,1,,,1
D0381,香菇玉米肠粉,一饭,石磨肠粉,一饭,主食,7.0,7.0,7.0,7.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;含蔬菜;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,1,1,0,0,1,,,1
D0382,双蛋肠粉,一饭,石磨肠粉,一饭,主食,7.0,7.0,7.0,7.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0383,肉肠+素肠,一饭,石磨肠粉,一饭,主食,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0384,蛋肠+素肠,一饭,石磨肠粉,一饭,主食,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0385,玉米瘦肉+素肠,一饭,石磨肠粉,一饭,主食,10.0,10.0,10.0,10.0,1,0,0.0,1.2,1.0,16:30,160,170,5.0,2.0,36.0,4.0,50,7.0,中,0,0,主食;可作正餐;含蔬菜;低脂,按早餐主食/糕点估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,0,0,normal,,,,,0,0,1.0,1.2,,主食,1,0,0,0,1,,,1
D0386,玉米鸡蛋肠+素肠,一饭,石磨肠粉,一饭,主食,10.0,10.0,10.0,10.0,1,0,0.0,1.2,1.0,16:30,160,170,5.0,2.0,36.0,4.0,50,7.0,中,0,0,主食;可作正餐;含蔬菜;低脂,按早餐主食/糕点估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,0,0,normal,,,,,0,0,1.0,1.2,,主食,1,0,0,0,1,,,1
D0387,香菇鸡蛋+素肠,一饭,石磨肠粉,一饭,主食,10.0,10.0,10.0,10.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0388,蛋肉肠+素肠,一饭,石磨肠粉,一饭,主食,10.0,10.0,10.0,10.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0389,蛋肠+肉肠,一饭,石磨肠粉,一饭,主食,11.0,11.0,11.0,11.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0390,香菇鸡蛋+肉肠,一饭,石磨肠粉,一饭,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0391,香菇瘦肉+鸡蛋肠,一饭,石磨肠粉,一饭,主食,12.0,12.0,12.0,12.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0392,香菇鸡蛋+蛋肉肠,一饭,石磨肠粉,一饭,主食,13.0,13.0,13.0,13.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0393,蛋肉肠+蛋肉肠,一饭,石磨肠粉,一饭,主食,13.0,13.0,13.0,13.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0394,虾仁肉肠+素肠,一饭,石磨肠粉,一饭,主食,16.0,16.0,16.0,16.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0395,虾仁蛋肠+素肠,一饭,石磨肠粉,一饭,主食,16.0,16.0,16.0,16.0,1,0,0.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0396,腊肠鸡蛋蒸米粉,一饭,石磨肠粉,一饭,主食,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0397,腊肠瘦肉蒸米粉,一饭,石磨肠粉,一饭,主食,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0398,蛋肉蒸米粉,一饭,石磨肠粉,一饭,主食,9.0,9.0,9.0,9.0,1,0,0.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,原菜单未标价，按同类蒸米粉估计,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0399,苗家酸汤渔粉,一饭,五谷渔粉,一饭,主食,15.0,15.0,15.0,15.0,1,0,8.0,1.2,1.0,16:30,520,560,24,16,82,3,1200,3,中,0,0,汤类;低脂,按一碗汤粉面约520g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0400,灵魂酸辣渔粉,一饭,五谷渔粉,一饭,主食,15.0,15.0,15.0,15.0,1,0,8.0,1.2,1.0,16:30,520,640,17.0,21.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0401,原味鸡汤渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,560,24,16,82,3,1200,3,中,0,0,汤类;低脂,按一碗汤粉面约520g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0402,金典酸菜鱼渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0403,东北麻辣烫渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,640,17.0,21.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0404,川香麻辣渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,640,17.0,21.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0405,浓香茄汁渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0406,原味浓汤渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,560,24,16,82,3,1200,3,中,0,0,汤类;低脂,按一碗汤粉面约520g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食;汤,0,0,1,2,1,,,1
D0407,老味招牌渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,560,17.0,15.0,88.0,2.5,1250,3.0,中,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0408,老味酸辣渔粉,一饭,五谷渔粉,一饭,主食,14.0,14.0,14.0,14.0,1,0,8.0,1.2,1.0,16:30,520,640,17.0,21.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,wuguyufen_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0409,草鱼片（加鱼）,一饭,五谷渔粉,一饭,荤菜,4.0,4.0,4.0,4.0,0,1,8.0,1.2,1.0,16:30,80,90,17,2,0,0,100,0,中,0,0,蛋白质来源;中脂;高蛋白,按草鱼片80g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0410,巴沙鱼片（加鱼）,一饭,五谷渔粉,一饭,荤菜,6.0,6.0,6.0,6.0,0,1,8.0,1.2,1.0,16:30,100,120,20,4,0,0,150,0,中,0,0,蛋白质来源;中脂;高蛋白,按巴沙鱼片100g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0411,牛肉丸（加肉）,一饭,五谷渔粉,一饭,荤菜,4.0,4.0,4.0,4.0,0,1,8.0,1.2,1.0,16:30,60,130,8,8,9,0,450,1,中,0,0,蛋白质来源;中脂,按牛肉丸60g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0412,嫩豆腐（加菜）,一饭,五谷渔粉,一饭,荤菜,1.0,1.0,1.0,1.0,0,1,8.0,1.2,1.0,16:30,60,50,5,3,2,0.5,20,0,中,0,0,补蔬菜;高纤维;中脂,按嫩豆腐60g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0413,生菜段（加菜）,一饭,五谷渔粉,一饭,素菜,1.0,1.0,1.0,1.0,0,1,8.0,1.2,1.0,16:30,60,18,1.5,0.2,3,1.5,20,0.5,中,0,0,补蔬菜;高纤维;中脂,按生菜60g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,vegetable,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,素菜,0,0,0,0,1,,,1
D0414,海带丝（加菜）,一饭,五谷渔粉,一饭,素菜,1.0,1.0,1.0,1.0,0,1,8.0,1.2,1.0,16:30,60,18,1.5,0.2,3,1.5,20,0.5,中,0,0,补蔬菜;高纤维;中脂,按海带丝60g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,vegetable,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,素菜,0,0,0,0,1,,,1
D0415,金针菇（加菜）,一饭,五谷渔粉,一饭,素菜,2.0,2.0,2.0,2.0,0,1,8.0,1.2,1.0,16:30,60,18,1.5,0.2,3,1.5,20,0.5,中,0,0,补蔬菜;高纤维;中脂,按金针菇60g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,vegetable,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,素菜,0,0,0,0,1,,,1
D0416,炸腐竹（加菜）,一饭,五谷渔粉,一饭,荤菜,2.0,2.0,2.0,2.0,0,1,8.0,1.2,1.0,16:30,50,170,10,11,8,1,180,1,高,1,0,油炸或煎烤;补蔬菜;高纤维;中脂,按炸腐竹50g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0417,热狗肠（加菜）,一饭,五谷渔粉,一饭,荤菜,2.5,2.5,2.5,2.5,0,1,8.0,1.2,1.0,16:30,50,150,6,13,3,0,500,1,中,0,0,蛋白质来源;中脂,按热狗肠1条估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0418,大炸蛋,一饭,五谷渔粉,一饭,荤菜,3.0,3.0,3.0,3.0,0,1,8.0,1.2,1.0,16:30,70,170,8,14,2,0,250,0,高,1,0,油炸或煎烤;蛋白质来源;中脂,按炸蛋1个估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0419,煎蛋,一饭,五谷渔粉,一饭,荤菜,2.0,2.0,2.0,2.0,0,1,8.0,1.2,1.0,16:30,55,95,7,7,1,0,180,0,中,1,0,油炸或煎烤;蛋白质来源;中脂,按煎蛋1个估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0420,香嫩小酥肉,一饭,五谷渔粉,一饭,荤菜,5.0,5.0,5.0,5.0,0,1,8.0,1.2,1.0,16:30,100,300,15,22,12,0.5,500,1,高,1,0,油炸或煎烤;蛋白质来源;高脂,按小酥肉100g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0421,豆腐串,一饭,五谷渔粉,一饭,荤菜,2.0,2.0,2.0,2.0,0,1,8.0,1.2,1.0,16:30,60,110,7,7,5,1,250,1,中,0,0,补蔬菜;高纤维;中脂,按豆腐串60g估算,加料/小吃单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,wuguyufen_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0422,紫菜鲜肉馄饨,二饭,老上海馄饨,二饭二楼,主食,8.0,8.0,8.0,8.0,1,0,8.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,laoshanghai_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0423,纯鲜肉馄饨,二饭,老上海馄饨,二饭二楼,主食,8.0,8.0,8.0,8.0,1,0,8.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,laoshanghai_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0424,炸馄饨,二饭,老上海馄饨,二饭二楼,主食,10.0,10.0,10.0,10.0,1,0,8.0,1.2,1.0,16:30,350,550,13.0,18.0,78.0,2.0,850,3.0,高,1,0,油炸或煎烤;主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,other,1,1,1,base_addon,,laoshanghai_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0425,葱油拌馄饨,二饭,老上海馄饨,二饭二楼,主食,11.0,11.0,11.0,11.0,1,0,8.0,1.2,1.0,16:30,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;中脂;高碳水,按普通粉面/面点份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,other,1,1,1,base_addon,,laoshanghai_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0426,葱油拌馄饨面,二饭,老上海馄饨,二饭二楼,主食,11.0,11.0,11.0,11.0,1,0,8.0,1.2,1.0,16:30,520,640,17.0,21.0,88.0,2.5,1500,3.0,高,0,0,主食;可作正餐;中脂;高碳水;高钠,按一碗粉面约500g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,base_addon,,laoshanghai_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
